name= 20150911_001.sig,,,,,name= 20150911_002.sig,,,,,name= 20150911_003.sig,,,,,
instrument= HI: 9122002 (HR-1024i),,,,,instrument= HI: 9122002 (HR-1024i),,,,,instrument= HI: 9122002 (HR-1024i),,,,,
integration= 10.0  4.0  4.0  150.0  40.0  4.0,,,,,integration= 10.0  4.0  4.0  150.0  40.0  4.0,,,,,integration= 10.0  4.0  4.0  100.0  40.0  4.0,,,,,
scan method= Time-based  Time-based,,,,,scan method= Time-based  Time-based,,,,,scan method= Time-based  Time-based,,,,,
scan coadds= 500  740  740  33  116  740,,,,,scan coadds= 500  740  740  33  116  740,,,,,scan coadds= 500  740  740  50  116  740,,,,,
scan time= 5  5,,,,,scan time= 5  5,,,,,scan time= 5  5,,,,,
scan settings= AI  AI,,,,,scan settings= AI  AI,,,,,scan settings= AI  AI,,,,,
external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data mask= 0,,,,,external data mask= 0,,,,,external data mask= 0,,,,,
optic= FIBER1(2)  FIBER1(2),,,,,optic= FIBER1(2)  FIBER1(2),,,,,optic= FIBER1(2)  FIBER1(2),,,,,
temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,
battery= 7.46  7.46,,,,,battery= 7.46  7.44,,,,,battery= 7.46  7.46,,,,,
error= 6  3,,,,,error= 6  3,,,,,error= 6  2,,,,,
units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,
time= 9/11/2015 10:31:56 AM  9/11/2015 10:33:11 AM,,,,,time= 9/11/2015 10:31:56 AM  9/11/2015 10:33:53 AM,,,,,time= 9/11/2015 10:31:56 AM  9/11/2015 10:34:13 AM,,,,,
longitude=                                   ,,,,,longitude=                                   ,,,,,longitude=                                   ,,,,,
latitude=                                   ,,,,,latitude=                                   ,,,,,latitude=                                   ,,,,,
gpstime=                                   ,,,,,gpstime=                                   ,,,,,gpstime=                                   ,,,,,
comm= ,,,,,comm= ,,,,,comm= ,,,,,
memory slot= 48  50,,,,,memory slot= 48  51,,,,,memory slot= 48  52,,,,,
factors= 1.015  1.042  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,factors= 1.015  1.035  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,factors= 1.015  1.038  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,
,,,,,,,,,,,,,,,AVERAGE OF INPUT FILES: 20150911_001.sig:20150911_002.sig:20150911_003.sig
Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Avg Refer,Avg Target,Avg Reflect,,
859.5,1098836.95,110758.72,10.08,,859.5,1098836.95,105028.93,9.56,,859.5,1098836.95,103252.95,9.40,,859.5,1098836.95,106346.87,9.68,,
860.7,1101230.00,110897.87,10.07,,860.7,1101230.00,105079.80,9.54,,860.7,1101230.00,103405.30,9.39,,860.7,1101230.00,106460.99,9.67,,
861.9,1104171.25,111063.31,10.06,,861.9,1104171.25,105334.27,9.54,,861.9,1104171.25,103542.29,9.38,,861.9,1104171.25,106646.62,9.66,,
863.1,1106742.00,111241.76,10.05,,863.1,1106742.00,105444.54,9.53,,863.1,1106742.00,103782.40,9.38,,863.1,1106742.00,106822.90,9.65,,
864.3,1109570.80,111450.04,10.04,,864.3,1109570.80,105739.92,9.53,,864.3,1109570.80,103891.32,9.36,,864.3,1109570.80,107027.09,9.65,,
865.5,1112856.00,111674.61,10.03,,865.5,1112856.00,105950.56,9.52,,865.5,1112856.00,104200.00,9.36,,865.5,1112856.00,107275.06,9.64,,
866.7,1116350.70,111888.69,10.02,,866.7,1116350.70,106238.60,9.52,,866.7,1116350.70,104385.77,9.35,,866.7,1116350.70,107504.35,9.63,,
867.9,1119382.40,112116.91,10.02,,867.9,1119382.40,106399.57,9.51,,867.9,1119382.40,104627.20,9.35,,867.9,1119382.40,107714.56,9.62,,
869.1,1123251.20,112397.65,10.01,,869.1,1123251.20,106711.04,9.50,,869.1,1123251.20,104817.92,9.33,,869.1,1123251.20,107975.54,9.61,,
870.3,1126776.70,112648.22,10.00,,870.3,1126776.70,106950.29,9.49,,870.3,1126776.70,105146.69,9.33,,870.3,1126776.70,108248.40,9.61,,
871.5,1131117.00,112962.20,9.99,,871.5,1131117.00,107251.30,9.48,,871.5,1131117.00,105397.50,9.32,,871.5,1131117.00,108537.00,9.60,,
872.7,1134878.25,113252.48,9.98,,872.7,1134878.25,107558.73,9.48,,872.7,1134878.25,105653.23,9.31,,872.7,1134878.25,108821.48,9.59,,
873.9,1138413.75,113494.65,9.97,,873.9,1138413.75,107792.95,9.47,,873.9,1138413.75,105866.70,9.30,,873.9,1138413.75,109051.43,9.58,,
875.1,1142796.80,113856.77,9.96,,875.1,1142796.80,108155.32,9.46,,875.1,1142796.80,106220.90,9.29,,875.1,1142796.80,109411.00,9.57,,
876.3,1146955.00,114122.50,9.95,,876.3,1146955.00,108424.33,9.45,,876.3,1146955.00,106554.13,9.29,,876.3,1146955.00,109700.32,9.56,,
877.5,1150420.00,114363.00,9.94,,877.5,1150420.00,108704.67,9.45,,877.5,1150420.00,106748.50,9.28,,877.5,1150420.00,109938.72,9.56,,
878.7,1154408.10,114693.70,9.94,,878.7,1154408.10,108963.12,9.44,,878.7,1154408.10,107066.61,9.27,,878.7,1154408.10,110241.14,9.55,,
879.9,1158100.00,114933.60,9.92,,879.9,1158100.00,109307.95,9.44,,879.9,1158100.00,107321.44,9.27,,879.9,1158100.00,110521.00,9.54,,
881.1,1161818.70,115198.00,9.92,,881.1,1161818.70,109481.35,9.42,,881.1,1161818.70,107606.91,9.26,,881.1,1161818.70,110762.09,9.53,,
882.2,1165735.55,115513.09,9.91,,882.2,1165735.55,109891.76,9.43,,882.2,1165735.55,107857.05,9.25,,882.2,1165735.55,111087.30,9.53,,
883.4,1169601.60,115803.18,9.90,,883.4,1169601.60,110018.28,9.41,,883.4,1169601.60,108098.75,9.24,,883.4,1169601.60,111306.74,9.52,,
884.6,1173206.75,116045.35,9.89,,884.6,1173206.75,110498.15,9.42,,884.6,1173206.75,108384.51,9.24,,884.6,1173206.75,111642.67,9.52,,
885.8,1176455.70,116303.95,9.89,,885.8,1176455.70,110538.61,9.40,,885.8,1176455.70,108589.64,9.23,,885.8,1176455.70,111810.73,9.50,,
887.0,1180188.90,116488.09,9.87,,887.0,1180188.90,110936.65,9.40,,887.0,1180188.90,108889.44,9.23,,887.0,1180188.90,112104.73,9.50,,
888.2,1183989.00,116803.73,9.87,,888.2,1183989.00,111061.13,9.38,,888.2,1183989.00,109109.40,9.22,,888.2,1183989.00,112324.75,9.49,,
889.4,1187414.40,116984.85,9.85,,889.4,1187414.40,111466.88,9.39,,889.4,1187414.40,109376.16,9.21,,889.4,1187414.40,112609.30,9.48,,
890.6,1190834.40,117316.22,9.85,,890.6,1190834.40,111529.06,9.37,,890.6,1190834.40,109557.93,9.20,,890.6,1190834.40,112801.07,9.47,,
891.7,1194397.05,117473.25,9.84,,891.7,1194397.05,111979.05,9.38,,891.7,1194397.05,109775.44,9.19,,891.7,1194397.05,113075.91,9.47,,
892.9,1198359.70,117785.43,9.83,,892.9,1198359.70,112055.98,9.35,,892.9,1198359.70,110065.75,9.18,,892.9,1198359.70,113302.39,9.45,,
894.1,1201709.25,117950.65,9.82,,894.1,1201709.25,112568.80,9.37,,894.1,1201709.25,110287.14,9.18,,894.1,1201709.25,113602.20,9.45,,
895.3,1204899.00,118284.04,9.82,,895.3,1204899.00,112519.67,9.34,,895.3,1204899.00,110469.89,9.17,,895.3,1204899.00,113757.87,9.44,,
896.5,1208403.25,118436.02,9.80,,896.5,1208403.25,113013.08,9.35,,896.5,1208403.25,110704.10,9.16,,896.5,1208403.25,114051.07,9.44,,
897.6,1211437.50,118710.11,9.80,,897.6,1211437.50,112938.28,9.32,,897.6,1211437.50,110935.37,9.16,,897.6,1211437.50,114194.59,9.43,,
898.8,1215470.25,118860.60,9.78,,898.8,1215470.25,113487.75,9.34,,898.8,1215470.25,111218.00,9.15,,898.8,1215470.25,114522.12,9.42,,
900.0,1218278.60,119162.21,9.78,,900.0,1218278.60,113518.63,9.32,,900.0,1218278.60,111354.88,9.14,,900.0,1218278.60,114678.57,9.41,,
901.2,1220297.40,119160.72,9.76,,901.2,1220297.40,113694.84,9.32,,901.2,1220297.40,111449.52,9.13,,901.2,1220297.40,114768.36,9.40,,
902.3,1221181.45,119249.25,9.77,,902.3,1221181.45,113603.63,9.30,,902.3,1221181.45,111506.69,9.13,,902.3,1221181.45,114786.52,9.40,,
903.5,1222524.00,119184.38,9.75,,903.5,1222524.00,113774.36,9.31,,903.5,1222524.00,111467.49,9.12,,903.5,1222524.00,114808.74,9.39,,
904.7,1224338.50,119340.28,9.75,,904.7,1224338.50,113843.25,9.30,,904.7,1224338.50,111582.57,9.11,,904.7,1224338.50,114922.03,9.39,,
905.9,1227014.10,119425.02,9.73,,905.9,1227014.10,114057.06,9.30,,905.9,1227014.10,111711.60,9.10,,905.9,1227014.10,115064.56,9.38,,
907.0,1227981.60,119460.72,9.73,,907.0,1227981.60,114037.38,9.29,,907.0,1227981.60,111865.59,9.11,,907.0,1227981.60,115121.23,9.37,,
908.2,1230055.80,119493.27,9.71,,908.2,1230055.80,114112.71,9.28,,908.2,1230055.80,111870.81,9.09,,908.2,1230055.80,115158.93,9.36,,
909.4,1230775.35,119501.83,9.71,,909.4,1230775.35,114220.40,9.28,,909.4,1230775.35,111819.75,9.09,,909.4,1230775.35,115180.66,9.36,,
910.5,1231137.00,119424.90,9.70,,910.5,1231137.00,114122.25,9.27,,910.5,1231137.00,111816.75,9.08,,910.5,1231137.00,115121.30,9.35,,
911.7,1231294.00,119336.81,9.69,,911.7,1231294.00,114115.50,9.27,,911.7,1231294.00,111712.66,9.07,,911.7,1231294.00,115054.99,9.34,,
912.9,1231298.20,119233.47,9.68,,912.9,1231298.20,113889.16,9.25,,912.9,1231298.20,111638.23,9.07,,912.9,1231298.20,114920.29,9.33,,
914.0,1232646.20,119325.39,9.68,,914.0,1232646.20,114064.17,9.25,,914.0,1232646.20,111647.22,9.06,,914.0,1232646.20,115012.26,9.33,,
915.2,1232714.20,119235.51,9.67,,915.2,1232714.20,113953.61,9.24,,915.2,1232714.20,111691.87,9.06,,915.2,1232714.20,114960.33,9.33,,
916.4,1233528.00,119177.87,9.66,,916.4,1233528.00,114014.13,9.24,,916.4,1233528.00,111652.00,9.05,,916.4,1233528.00,114948.00,9.32,,
917.5,1234599.00,119184.41,9.65,,917.5,1234599.00,113920.13,9.23,,917.5,1234599.00,111677.94,9.05,,917.5,1234599.00,114927.49,9.31,,
918.7,1235641.20,119257.52,9.65,,918.7,1235641.20,114033.12,9.23,,918.7,1235641.20,111618.60,9.03,,918.7,1235641.20,114969.75,9.30,,
919.8,1236244.90,119185.81,9.64,,919.8,1236244.90,113945.30,9.22,,919.8,1236244.90,111683.00,9.03,,919.8,1236244.90,114938.04,9.30,,
921.0,1238808.00,119344.32,9.63,,921.0,1238808.00,114226.24,9.22,,921.0,1238808.00,111754.44,9.02,,921.0,1238808.00,115108.33,9.29,,
922.2,1239140.00,119222.97,9.62,,922.2,1239140.00,113971.38,9.20,,922.2,1239140.00,111743.88,9.02,,922.2,1239140.00,114979.41,9.28,,
923.3,1241207.55,119430.45,9.62,,923.3,1241207.55,114275.61,9.21,,923.3,1241207.55,111713.18,9.00,,923.3,1241207.55,115139.75,9.28,,
924.5,1242718.95,119290.05,9.60,,924.5,1242718.95,114232.03,9.19,,924.5,1242718.95,111840.14,9.00,,924.5,1242718.95,115120.74,9.26,,
925.6,1245142.80,119551.08,9.60,,925.6,1245142.80,114525.84,9.20,,925.6,1245142.80,111997.71,8.99,,925.6,1245142.80,115358.21,9.26,,
926.8,1247145.50,119555.58,9.59,,926.8,1247145.50,114475.49,9.18,,926.8,1247145.50,112172.10,8.99,,926.8,1247145.50,115401.06,9.25,,
927.9,1250233.60,119886.29,9.59,,927.9,1250233.60,114781.33,9.18,,927.9,1250233.60,112309.12,8.98,,927.9,1250233.60,115658.91,9.25,,
929.1,1254357.00,120037.45,9.57,,929.1,1254357.00,114933.65,9.16,,929.1,1254357.00,112578.05,8.97,,929.1,1254357.00,115849.72,9.24,,
930.2,1259509.60,120544.48,9.57,,930.2,1259509.60,115404.99,9.16,,930.2,1259509.60,112835.24,8.96,,930.2,1259509.60,116261.57,9.23,,
931.4,1264832.50,120859.50,9.56,,931.4,1264832.50,115747.00,9.15,,931.4,1264832.50,113344.13,8.96,,931.4,1264832.50,116650.21,9.22,,
932.5,1269625.60,121359.22,9.56,,932.5,1269625.60,116312.74,9.16,,932.5,1269625.60,113702.49,8.96,,932.5,1269625.60,117124.82,9.23,,
933.7,1272729.30,121470.86,9.54,,933.7,1272729.30,116360.78,9.14,,933.7,1272729.30,113912.20,8.95,,933.7,1272729.30,117247.95,9.21,,
934.8,1276195.20,121759.44,9.54,,934.8,1276195.20,116839.87,9.16,,934.8,1276195.20,114054.52,8.94,,934.8,1276195.20,117551.28,9.21,,
936.0,1280374.20,121940.40,9.52,,936.0,1280374.20,116856.48,9.13,,936.0,1280374.20,114443.46,8.94,,936.0,1280374.20,117746.78,9.20,,
937.1,1282400.10,122122.62,9.52,,937.1,1282400.10,117243.72,9.14,,937.1,1282400.10,114335.15,8.92,,937.1,1282400.10,117900.50,9.19,,
938.3,1281939.45,122105.83,9.53,,938.3,1281939.45,116991.05,9.13,,938.3,1281939.45,114452.75,8.93,,938.3,1281939.45,117849.88,9.19,,
939.4,1285494.05,122261.13,9.51,,939.4,1285494.05,117355.11,9.13,,939.4,1285494.05,114649.02,8.92,,939.4,1285494.05,118088.42,9.19,,
940.6,1287903.40,122317.07,9.50,,940.6,1287903.40,117352.90,9.11,,940.6,1287903.40,114910.53,8.92,,940.6,1287903.40,118193.50,9.18,,
941.7,1293200.00,122772.67,9.49,,941.7,1293200.00,117892.67,9.12,,941.7,1293200.00,115046.00,8.90,,941.7,1293200.00,118570.45,9.17,,
942.9,1298125.60,123019.68,9.48,,942.9,1298125.60,117992.53,9.09,,942.9,1298125.60,115416.64,8.89,,942.9,1298125.60,118809.62,9.15,,
944.0,1302234.00,123414.33,9.48,,944.0,1302234.00,118520.32,9.10,,944.0,1302234.00,115669.02,8.88,,944.0,1302234.00,119201.22,9.15,,
945.2,1304903.60,123581.28,9.47,,945.2,1304903.60,118497.24,9.08,,945.2,1304903.60,116020.40,8.89,,945.2,1304903.60,119366.31,9.15,,
946.3,1307026.00,123767.36,9.47,,946.3,1307026.00,118788.21,9.09,,946.3,1307026.00,115698.48,8.85,,946.3,1307026.00,119418.02,9.14,,
947.4,1310122.00,123805.73,9.45,,947.4,1310122.00,118758.93,9.06,,947.4,1310122.00,116281.00,8.88,,947.4,1310122.00,119615.22,9.13,,
948.6,1311417.80,123871.66,9.45,,948.6,1311417.80,118885.10,9.07,,948.6,1311417.80,116112.21,8.85,,948.6,1311417.80,119622.99,9.12,,
949.7,1314025.20,124006.95,9.44,,949.7,1314025.20,119140.19,9.07,,949.7,1314025.20,116587.53,8.87,,949.7,1314025.20,119911.56,9.13,,
950.9,1315613.75,124052.67,9.43,,950.9,1315613.75,119209.92,9.06,,950.9,1315613.75,116299.38,8.84,,950.9,1315613.75,119853.99,9.11,,
952.0,1315763.10,123974.79,9.42,,952.0,1315763.10,119123.82,9.05,,952.0,1315763.10,116348.27,8.84,,952.0,1315763.10,119815.63,9.11,,
953.1,1315503.00,123857.30,9.42,,953.1,1315503.00,119036.35,9.05,,953.1,1315503.00,116010.44,8.82,,953.1,1315503.00,119634.70,9.09,,
954.3,1315494.75,123913.15,9.42,,954.3,1315494.75,119032.20,9.05,,954.3,1315494.75,116355.55,8.85,,954.3,1315494.75,119766.97,9.10,,
955.4,1314691.40,123501.31,9.39,,955.4,1314691.40,118709.85,9.03,,955.4,1314691.40,115964.18,8.82,,955.4,1314691.40,119391.78,9.08,,
956.5,1313831.80,123606.09,9.41,,956.5,1313831.80,118807.46,9.04,,956.5,1313831.80,116077.21,8.84,,956.5,1313831.80,119496.92,9.10,,
957.7,1312010.70,123087.58,9.38,,957.7,1312010.70,118338.22,9.02,,957.7,1312010.70,115765.65,8.82,,957.7,1312010.70,119063.82,9.07,,
958.8,1311774.65,123161.55,9.39,,958.8,1311774.65,118473.54,9.03,,958.8,1311774.65,115724.40,8.82,,958.8,1311774.65,119119.83,9.08,,
959.9,1309263.55,122708.23,9.37,,959.9,1309263.55,117961.29,9.01,,959.9,1309263.55,115172.47,8.80,,959.9,1309263.55,118614.00,9.06,,
961.1,1308863.50,122707.85,9.38,,961.1,1308863.50,118208.16,9.03,,961.1,1308863.50,115289.44,8.81,,961.1,1308863.50,118735.15,9.07,,
962.2,1306081.50,122137.62,9.35,,962.2,1306081.50,117466.37,8.99,,962.2,1306081.50,114912.75,8.80,,962.2,1306081.50,118172.25,9.05,,
963.3,1305486.00,122164.16,9.36,,963.3,1305486.00,117892.24,9.03,,963.3,1305486.00,114768.00,8.79,,963.3,1305486.00,118274.80,9.06,,
964.5,1302868.00,121666.32,9.34,,964.5,1302868.00,116964.24,8.98,,964.5,1302868.00,114515.24,8.79,,964.5,1302868.00,117715.27,9.04,,
965.6,1303575.00,121800.70,9.34,,965.6,1303575.00,117656.00,9.03,,965.6,1303575.00,114514.05,8.78,,965.6,1303575.00,117990.25,9.05,,
966.7,1301272.35,121260.37,9.32,,966.7,1301272.35,116672.88,8.97,,966.7,1301272.35,114207.96,8.78,,966.7,1301272.35,117380.40,9.02,,
967.9,1299283.20,121308.48,9.34,,967.9,1299283.20,117313.92,9.03,,967.9,1299283.20,113844.96,8.76,,967.9,1299283.20,117489.12,9.04,,
969.0,1299887.10,121078.48,9.31,,969.0,1299887.10,116335.94,8.95,,969.0,1299887.10,113605.39,8.74,,969.0,1299887.10,117006.60,9.00,,
970.1,1298833.20,121415.87,9.35,,970.1,1298833.20,116998.07,9.01,,970.1,1298833.20,113758.35,8.76,,970.1,1298833.20,117390.76,9.04,,
971.2,1299289.20,120844.83,9.30,,971.2,1299289.20,116246.24,8.95,,971.2,1299289.20,113532.32,8.74,,971.2,1299289.20,116874.46,9.00,,
972.4,1299724.80,121245.87,9.33,,972.4,1299724.80,117152.85,9.01,,972.4,1299724.80,113870.72,8.76,,972.4,1299724.80,117423.15,9.03,,
973.5,1303765.20,120877.32,9.27,,973.5,1303765.20,116365.20,8.93,,973.5,1303765.20,113752.92,8.72,,973.5,1303765.20,116998.48,8.97,,
974.6,1304317.35,121460.24,9.31,,974.6,1304317.35,117481.93,9.01,,974.6,1304317.35,114112.55,8.75,,974.6,1304317.35,117684.91,9.02,,
975.8,1309842.80,121568.74,9.28,,975.8,1309842.80,116735.99,8.91,,975.8,1309842.80,114111.31,8.71,,975.8,1309842.80,117472.01,8.97,,
976.9,1311839.20,121770.85,9.28,,976.9,1311839.20,118005.63,9.00,,976.9,1311839.20,114497.12,8.73,,976.9,1311839.20,118091.20,9.00,,
978.0,1319150.00,122329.18,9.27,,978.0,1319150.00,117668.18,8.92,,978.0,1319150.00,115029.88,8.72,,978.0,1319150.00,118342.41,8.97,,
979.1,1320735.00,122546.15,9.28,,979.1,1320735.00,118482.35,8.97,,979.1,1320735.00,115141.00,8.72,,979.1,1320735.00,118723.17,8.99,,
980.2,1328482.00,123043.73,9.26,,980.2,1328482.00,118118.27,8.89,,980.2,1328482.00,115423.20,8.69,,980.2,1328482.00,118861.73,8.95,,
981.4,1329452.80,123203.60,9.27,,981.4,1329452.80,119192.32,8.97,,981.4,1329452.80,115897.34,8.72,,981.4,1329452.80,119431.09,8.98,,
982.5,1338686.65,123684.61,9.24,,982.5,1338686.65,119256.76,8.91,,982.5,1338686.65,116157.27,8.68,,982.5,1338686.65,119699.55,8.94,,
983.6,1340066.70,123978.96,9.25,,983.6,1340066.70,120129.94,8.96,,983.6,1340066.70,116686.08,8.71,,983.6,1340066.70,120264.99,8.97,,
984.7,1348695.00,124728.15,9.25,,984.7,1348695.00,119918.85,8.89,,984.7,1348695.00,117148.28,8.69,,984.7,1348695.00,120598.43,8.94,,
985.9,1354696.20,125530.86,9.27,,985.9,1354696.20,121101.63,8.94,,985.9,1354696.20,118130.81,8.72,,985.9,1354696.20,121587.77,8.98,,
987.0,1361862.70,125701.82,9.23,,987.0,1361862.70,121128.82,8.89,,987.0,1361862.70,118117.33,8.67,,987.0,1361862.70,121649.32,8.93,,
988.1,1367797.20,126346.88,9.24,,988.1,1367797.20,122081.52,8.93,,988.1,1367797.20,118623.12,8.67,,988.1,1367797.20,122350.51,8.95,,
989.2,1375933.25,126678.90,9.21,,989.2,1375933.25,122026.85,8.87,,989.2,1375933.25,118806.20,8.63,,989.2,1375933.25,122503.98,8.90,,
991.1,1324652.10,118887.11,8.97,,991.1,1324652.10,115529.31,8.72,,991.1,1324652.10,112171.51,8.47,,991.1,1324652.10,115529.31,8.72,,
994.9,1327268.00,119034.00,8.97,,994.9,1327268.00,115708.05,8.72,,994.9,1327268.00,112343.20,8.46,,994.9,1327268.00,115695.08,8.72,,
998.7,1328004.05,118911.95,8.95,,998.7,1328004.05,115634.50,8.71,,998.7,1328004.05,112248.39,8.45,,998.7,1328004.05,115598.28,8.70,,
1002.5,1326561.34,118583.17,8.94,,1002.5,1326561.34,115377.75,8.70,,1002.5,1326561.34,112000.93,8.44,,1002.5,1326561.34,115320.62,8.69,,
1006.4,1334405.83,119000.81,8.92,,1006.4,1334405.83,115797.45,8.68,,1006.4,1334405.83,112396.96,8.42,,1006.4,1334405.83,115731.74,8.67,,
1010.2,1351634.38,120346.69,8.90,,1010.2,1351634.38,117178.43,8.67,,1010.2,1351634.38,113663.39,8.41,,1010.2,1351634.38,117062.84,8.66,,
1014.0,1365970.84,121300.24,8.88,,1014.0,1365970.84,118151.33,8.65,,1014.0,1365970.84,114599.48,8.39,,1014.0,1365970.84,118017.02,8.64,,
1017.8,1370186.83,121509.23,8.87,,1017.8,1370186.83,118471.15,8.65,,1017.8,1370186.83,114836.56,8.38,,1017.8,1370186.83,118272.31,8.63,,
1021.6,1368906.34,121142.04,8.85,,1021.6,1368906.34,118141.04,8.63,,1021.6,1368906.34,114555.78,8.37,,1021.6,1368906.34,117946.29,8.62,,
1025.4,1370350.80,121038.11,8.83,,1025.4,1370350.80,118148.50,8.62,,1025.4,1370350.80,114543.00,8.36,,1025.4,1370350.80,117909.87,8.60,,
1029.2,1377606.90,121333.49,8.81,,1029.2,1377606.90,118511.48,8.60,,1029.2,1377606.90,114886.88,8.34,,1029.2,1377606.90,118243.95,8.58,,
1033.1,1386296.10,121930.52,8.80,,1033.1,1386296.10,119166.71,8.60,,1033.1,1386296.10,115473.02,8.33,,1033.1,1386296.10,118856.75,8.57,,
1036.9,1391517.10,122108.30,8.78,,1036.9,1391517.10,119431.33,8.58,,1036.9,1391517.10,115670.82,8.31,,1036.9,1391517.10,119070.15,8.56,,
1040.7,1387513.31,121487.57,8.76,,1040.7,1387513.31,118909.95,8.57,,1040.7,1387513.31,115150.40,8.30,,1040.7,1387513.31,118515.97,8.54,,
1044.5,1381537.50,120872.06,8.75,,1044.5,1381537.50,118365.84,8.57,,1044.5,1381537.50,114612.75,8.30,,1044.5,1381537.50,117950.22,8.54,,
1048.3,1380671.25,120411.83,8.72,,1048.3,1380671.25,118002.61,8.55,,1048.3,1380671.25,114209.62,8.27,,1048.3,1380671.25,117541.35,8.51,,
1052.1,1380539.64,120215.33,8.71,,1052.1,1380539.64,117857.69,8.54,,1052.1,1380539.64,114008.49,8.26,,1052.1,1380539.64,117360.50,8.50,,
1055.9,1373269.63,119327.97,8.69,,1055.9,1373269.63,117051.83,8.52,,1055.9,1373269.63,113223.25,8.24,,1055.9,1373269.63,116534.35,8.49,,
1059.7,1361344.88,118096.39,8.67,,1059.7,1361344.88,115912.35,8.51,,1059.7,1361344.88,112110.09,8.24,,1059.7,1361344.88,115372.94,8.47,,
1063.5,1347547.50,116665.90,8.66,,1063.5,1347547.50,114643.75,8.51,,1063.5,1347547.50,110831.50,8.22,,1063.5,1347547.50,114047.05,8.46,,
1067.3,1339182.16,115689.15,8.64,,1067.3,1339182.16,113774.93,8.50,,1067.3,1339182.16,109957.49,8.21,,1067.3,1339182.16,113140.52,8.45,,
1071.2,1338445.58,115348.95,8.62,,1071.2,1338445.58,113492.76,8.48,,1071.2,1338445.58,109669.89,8.19,,1071.2,1338445.58,112837.20,8.43,,
1075.0,1341930.00,115438.71,8.60,,1075.0,1341930.00,113671.29,8.47,,1075.0,1341930.00,109809.15,8.18,,1075.0,1341930.00,112973.05,8.42,,
1078.8,1342515.38,115133.68,8.58,,1078.8,1342515.38,113438.34,8.45,,1078.8,1342515.38,109525.20,8.16,,1078.8,1342515.38,112699.07,8.39,,
1082.6,1336313.70,114331.12,8.56,,1082.6,1336313.70,112727.05,8.44,,1082.6,1336313.70,108829.98,8.14,,1082.6,1336313.70,111962.72,8.38,,
1086.4,1330030.50,113692.89,8.55,,1086.4,1330030.50,112183.33,8.43,,1086.4,1330030.50,108313.19,8.14,,1086.4,1330030.50,111396.47,8.38,,
1090.2,1330925.40,113501.35,8.53,,1090.2,1330925.40,112096.29,8.42,,1090.2,1330925.40,108160.11,8.13,,1090.2,1330925.40,111252.58,8.36,,
1094.0,1339060.50,113966.61,8.51,,1094.0,1339060.50,112596.27,8.41,,1094.0,1339060.50,108624.27,8.11,,1094.0,1339060.50,111729.05,8.34,,
1097.8,1347400.86,114383.05,8.49,,1097.8,1347400.86,113081.82,8.39,,1097.8,1347400.86,109043.18,8.09,,1097.8,1347400.86,112169.35,8.32,,
1101.6,1350310.00,114416.80,8.47,,1101.6,1350310.00,113213.60,8.38,,1101.6,1350310.00,109152.80,8.08,,1101.6,1350310.00,112261.07,8.31,,
1105.4,1348985.14,114149.15,8.46,,1105.4,1348985.14,113034.29,8.38,,1105.4,1348985.14,108971.02,8.08,,1105.4,1348985.14,112051.49,8.31,,
1109.2,1349887.50,113935.12,8.44,,1109.2,1349887.50,112938.28,8.37,,1109.2,1349887.50,108867.85,8.06,,1109.2,1349887.50,111913.75,8.29,,
1113.1,1350986.00,113813.15,8.42,,1113.1,1350986.00,112903.83,8.36,,1113.1,1350986.00,108756.23,8.05,,1113.1,1350986.00,111824.40,8.28,,
1116.9,1349317.20,113439.48,8.41,,1116.9,1349317.20,112607.88,8.35,,1116.9,1349317.20,108440.64,8.04,,1116.9,1349317.20,111496.00,8.26,,
